symbol,fiscal_period_end,filed_date,revenue,gross_profit,currency,form_type,accession_id,cik,fiscal_year,fiscal_period,frame,revenue_concept,gross_profit_concept,derivation,source_url
AMD,2016-12-31,2018-02-27,423000000.0,-310000000.0,USD,10-K,0000002488-18-000042,0000002488,2017,Q4,CY2016,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2017-04-01,2017-05-08,984000000.0,331000000.0,USD,10-Q,0000002488-17-000107,0000002488,2017,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2017-04-01,2018-05-03,1178000000.0,378000000.0,USD,10-Q,0000002488-18-000068,0000002488,2018,Q1,CY2017Q1,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2017-07-01,2017-08-03,1222000000.0,404000000.0,USD,10-Q,0000002488-17-000156,0000002488,2017,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2017-07-01,2018-08-02,1151000000.0,386000000.0,USD,10-Q,0000002488-18-000128,0000002488,2018,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2017-09-30,2017-11-02,1643000000.0,573000000.0,USD,10-Q,0000002488-17-000227,0000002488,2017,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2017-09-30,2018-10-31,1584000000.0,571000000.0,USD,10-Q,0000002488-18-000189,0000002488,2018,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2017-12-30,2018-02-27,1480000000.0,515000000.0,USD,10-K,0000002488-18-000042,0000002488,2017,Q4,CY2017,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2017-12-30,2019-02-08,197000000.0,-123000000.0,USD,10-K,0000002488-19-000011,0000002488,2018,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2017-12-30,2020-02-04,649000000.0,-132000000.0,USD,10-K,0000002488-20-000008,0000002488,2019,Q4,CY2017,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2018-03-31,2018-05-03,1647000000.0,597000000.0,USD,10-Q,0000002488-18-000068,0000002488,2018,Q1,CY2018Q1,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2018-03-31,2019-05-01,1647000000.0,597000000.0,USD,10-Q,0000002488-19-000045,0000002488,2019,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2018-06-30,2018-08-02,1756000000.0,652000000.0,USD,10-Q,0000002488-18-000128,0000002488,2018,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2018-06-30,2019-07-31,1756000000.0,652000000.0,USD,10-Q,0000002488-19-000104,0000002488,2019,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2018-09-29,2018-10-31,1653000000.0,661000000.0,USD,10-Q,0000002488-18-000189,0000002488,2018,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2018-09-29,2019-10-30,1653000000.0,661000000.0,USD,10-Q,0000002488-19-000159,0000002488,2019,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2018-12-29,2019-02-08,1419000000.0,537000000.0,USD,10-K,0000002488-19-000011,0000002488,2018,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2018-12-29,2020-02-04,1871000000.0,528000000.0,USD,10-K,0000002488-20-000008,0000002488,2019,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2019-03-30,2019-05-01,1272000000.0,521000000.0,USD,10-Q,0000002488-19-000045,0000002488,2019,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2019-03-30,2020-04-29,1272000000.0,521000000.0,USD,10-Q,0000002488-20-000051,0000002488,2020,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2019-06-29,2019-07-31,1531000000.0,621000000.0,USD,10-Q,0000002488-19-000104,0000002488,2019,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2019-06-29,2020-07-29,1531000000.0,621000000.0,USD,10-Q,0000002488-20-000103,0000002488,2020,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2019-09-28,2019-10-30,1801000000.0,777000000.0,USD,10-Q,0000002488-19-000159,0000002488,2019,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2019-09-28,2020-10-28,1801000000.0,777000000.0,USD,10-Q,0000002488-20-000164,0000002488,2020,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2019-12-28,2020-02-04,2127000000.0,949000000.0,USD,10-K,0000002488-20-000008,0000002488,2019,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2019-12-28,2021-01-29,212000000.0,-28000000.0,USD,10-K,0001628280-21-001185,0000002488,2020,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2020-03-28,2020-04-29,1786000000.0,818000000.0,USD,10-Q,0000002488-20-000051,0000002488,2020,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2020-03-28,2021-04-28,1786000000.0,818000000.0,USD,10-Q,0000002488-21-000056,0000002488,2021,Q1,CY2020Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2020-06-27,2020-07-29,1932000000.0,848000000.0,USD,10-Q,0000002488-20-000103,0000002488,2020,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2020-06-27,2021-07-28,1932000000.0,848000000.0,USD,10-Q,0000002488-21-000116,0000002488,2021,Q2,CY2020Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2020-09-26,2020-10-28,2801000000.0,1230000000.0,USD,10-Q,0000002488-20-000164,0000002488,2020,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2020-09-26,2021-10-27,2801000000.0,1230000000.0,USD,10-Q,0000002488-21-000178,0000002488,2021,Q3,CY2020Q3,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2020-12-26,2021-01-29,3244000000.0,1451000000.0,USD,10-K,0001628280-21-001185,0000002488,2020,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2021-03-27,2021-04-28,3445000000.0,1587000000.0,USD,10-Q,0000002488-21-000056,0000002488,2021,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2021-03-27,2022-05-04,3445000000.0,1587000000.0,USD,10-Q,0000002488-22-000078,0000002488,2022,Q1,CY2021Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2021-06-26,2021-07-28,3850000000.0,1830000000.0,USD,10-Q,0000002488-21-000116,0000002488,2021,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2021-06-26,2022-08-03,3850000000.0,1830000000.0,USD,10-Q,0000002488-22-000123,0000002488,2022,Q2,CY2021Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2021-09-25,2021-10-27,4313000000.0,2086000000.0,USD,10-Q,0000002488-21-000178,0000002488,2021,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2021-09-25,2022-11-02,4313000000.0,2086000000.0,USD,10-Q,0000002488-22-000170,0000002488,2022,Q3,CY2021Q3,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2021-12-25,2022-02-03,4826000000.0,2426000000.0,USD,10-K,0000002488-22-000016,0000002488,2021,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2022-03-26,2022-05-04,5887000000.0,2818000000.0,USD,10-Q,0000002488-22-000078,0000002488,2022,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2022-03-26,2023-05-03,5887000000.0,2818000000.0,USD,10-Q,0000002488-23-000076,0000002488,2023,Q1,CY2022Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2022-06-25,2022-08-03,6550000000.0,3028000000.0,USD,10-Q,0000002488-22-000123,0000002488,2022,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2022-06-25,2023-08-02,6550000000.0,3028000000.0,USD,10-Q,0000002488-23-000139,0000002488,2023,Q2,CY2022Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2022-09-24,2022-11-02,5565000000.0,2354000000.0,USD,10-Q,0000002488-22-000170,0000002488,2022,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2022-09-24,2023-11-01,5565000000.0,2354000000.0,USD,10-Q,0000002488-23-000195,0000002488,2023,Q3,CY2022Q3,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2022-12-31,2023-02-27,5599000000.0,2403000000.0,USD,10-K,0000002488-23-000047,0000002488,2022,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2022-12-31,2024-01-31,7089000000.0,3054000000.0,USD,10-K,0000002488-24-000012,0000002488,2023,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2022-12-31,2025-02-05,5474000000.0,1760000000.0,USD,10-K,0000002488-25-000012,0000002488,2024,Q4,CY2022,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2023-04-01,2023-05-03,5353000000.0,2359000000.0,USD,10-Q,0000002488-23-000076,0000002488,2023,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2023-04-01,2024-05-01,5353000000.0,2359000000.0,USD,10-Q,0000002488-24-000056,0000002488,2024,Q1,CY2023Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2023-07-01,2023-08-02,5359000000.0,2443000000.0,USD,10-Q,0000002488-23-000139,0000002488,2023,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2023-07-01,2024-07-31,5359000000.0,2443000000.0,USD,10-Q,0000002488-24-000123,0000002488,2024,Q2,CY2023Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2023-09-30,2023-11-01,5800000000.0,2747000000.0,USD,10-Q,0000002488-23-000195,0000002488,2023,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2023-09-30,2024-10-30,5800000000.0,2747000000.0,USD,10-Q,0000002488-24-000163,0000002488,2024,Q3,CY2023Q3,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2023-12-30,2024-01-31,6168000000.0,2911000000.0,USD,10-K,0000002488-24-000012,0000002488,2023,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2023-12-30,2025-02-05,4553000000.0,1617000000.0,USD,10-K,0000002488-25-000012,0000002488,2024,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2024-03-30,2024-05-01,5473000000.0,2560000000.0,USD,10-Q,0000002488-24-000056,0000002488,2024,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2024-03-30,2025-05-07,5473000000.0,2560000000.0,USD,10-Q,0000002488-25-000047,0000002488,2025,Q1,CY2024Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2024-06-29,2024-07-31,5835000000.0,2864000000.0,USD,10-Q,0000002488-24-000123,0000002488,2024,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2024-06-29,2025-08-06,5835000000.0,2864000000.0,USD,10-Q,0000002488-25-000108,0000002488,2025,Q2,CY2024Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2024-09-28,2024-10-30,6819000000.0,3419000000.0,USD,10-Q,0000002488-24-000163,0000002488,2024,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2024-09-28,2025-11-05,6819000000.0,3419000000.0,USD,10-Q,0000002488-25-000166,0000002488,2025,Q3,CY2024Q3,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2024-12-28,2025-02-05,7658000000.0,3882000000.0,USD,10-K,0000002488-25-000012,0000002488,2024,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2024-12-28,2026-02-04,1416000000.0,1150000000.0,USD,10-K,0000002488-26-000018,0000002488,2025,Q4,CY2024,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2025-03-29,2025-05-07,7438000000.0,3736000000.0,USD,10-Q,0000002488-25-000047,0000002488,2025,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2025-03-29,2026-05-06,7438000000.0,3736000000.0,USD,10-Q,0000002488-26-000076,0000002488,2026,Q1,CY2025Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2025-06-28,2025-08-06,7685000000.0,3059000000.0,USD,10-Q,0000002488-25-000108,0000002488,2025,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2025-06-28,2026-08-05,7685000000.0,3059000000.0,USD,10-Q,0000002488-26-000123,0000002488,2026,Q2,CY2025Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2025-09-27,2025-11-05,9246000000.0,4780000000.0,USD,10-Q,0000002488-25-000166,0000002488,2025,Q3,CY2025Q3,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2025-12-27,2026-02-04,10270000000.0,5577000000.0,USD,10-K,0000002488-26-000018,0000002488,2025,Q4,CY2025,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2026-03-28,2026-05-06,10253000000.0,5416000000.0,USD,10-Q,0000002488-26-000076,0000002488,2026,Q1,CY2026Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2026-06-27,2026-08-05,11536000000.0,6203000000.0,USD,10-Q,0000002488-26-000123,0000002488,2026,Q2,CY2026Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
CRDO,2021-01-31,2022-03-10,13458000.0,8071000.0,USD,10-Q,0001628280-22-005722,0001807794,2022,Q3,CY2020Q4,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001807794.json
CRDO,2021-07-31,2022-09-01,10724000.0,5180000.0,USD,10-Q,0001628280-22-024164,0001807794,2023,Q1,CY2021Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001807794.json
CRDO,2021-10-31,2022-12-01,26427000.0,15954000.0,USD,10-Q,0001628280-22-031244,0001807794,2023,Q2,CY2021Q3,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001807794.json
CRDO,2022-01-31,2022-03-10,31800000.0,19112000.0,USD,10-Q,0001628280-22-005722,0001807794,2022,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001807794.json
CRDO,2022-01-31,2023-03-02,31800000.0,19112000.0,USD,10-Q,0001628280-23-006114,0001807794,2023,Q3,CY2021Q4,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001807794.json
CRDO,2022-07-30,2022-09-01,46467000.0,27663000.0,USD,10-Q,0001628280-22-024164,0001807794,2023,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001807794.json
CRDO,2022-07-30,2023-08-29,46467000.0,27663000.0,USD,10-Q,0001628280-23-030893,0001807794,2024,Q1,CY2022Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001807794.json
CRDO,2022-10-29,2022-12-01,51369000.0,27959000.0,USD,10-Q,0001628280-22-031244,0001807794,2023,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001807794.json
CRDO,2022-10-29,2023-11-30,51369000.0,27959000.0,USD,10-Q,0001628280-23-040371,0001807794,2024,Q2,CY2022Q3,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001807794.json
CRDO,2023-01-28,2023-03-02,54270000.0,31987000.0,USD,10-Q,0001628280-23-006114,0001807794,2023,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001807794.json
CRDO,2023-01-28,2024-02-28,54270000.0,31987000.0,USD,10-Q,0001628280-24-007677,0001807794,2024,Q3,CY2022Q4,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001807794.json
CRDO,2023-04-29,2023-06-23,32088000.0,18585000.0,USD,10-K,0001628280-23-023187,0001807794,2023,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001807794.json
CRDO,2023-04-29,2024-06-24,52006000.0,26729000.0,USD,10-K,0001628280-24-029629,0001807794,2024,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001807794.json
